OBJECTID,GLOBAL_ID,IDENT,TYPE_CODE,LEVEL_,WKHR_CODE,WKHR_RMK,MAA_VAL,MAA_UOM,MEA_E_VAL,MEA_E_UOM,MEA_W_VAL,MEA_W_UOM,GMEA_E_VAL,GMEA_E_UOM,GMEA_W_VAL,GMEA_W_UOM,DMEA_VAL,DMEA_UOM,MOCA_VAL,MOCA_UOM,MEAGAP,TRUETRK,MAGTRK,REVTRUETRK,REVMAGTRK,NMAGTRK,NREVMAGTRK,LENGTH_VAL,COPDIST,COPNAV_ID,REPATCSTAR,REPATCEND,DIRECTION,FREQ_CLASS,STATUS,STARTPT_ID,ENDPT_ID,RTPORT_ID,ENRINFO_ID,WIDTHRIGHT,WIDTHLEFT,WIDTH_UOM,MCA1_VAL,MCA1_UOM,MCA1_DIR,MCA2_VAL,MCA2_UOM,MCA2_DIR,MCAPT_ID,MCAPT_TYPE,TFLAG_CODE,REMARKS,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC,SHAPE_LENGTH
524,D5DC5C86-6E68-4942-A25C-BDCB5EE5BA61,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,57.38,44.38,238.27,227.27,43,228,84.03,,,R,R,,A,,F425E45B-5305-4C39-872D-E2370943A358,6C1FCA00-4954-4C4A-9525-1652A66C9F26,275CACD8-E2B3-4792-BFEC-7C6B0F669C39,C4025CFB-A0B0-40BB-B71E-A1A431910006,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.65949435634005
525,EC2ED7ED-0FE5-46E4-9FD4-CADA983965A4,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,58.28,47.28,238.82,227.82,43,228,49.81,,,R,R,,A,,6C1FCA00-4954-4C4A-9525-1652A66C9F26,E5E6992F-D2D1-4079-80F5-69B86676B7B5,275CACD8-E2B3-4792-BFEC-7C6B0F669C39,C4025CFB-A0B0-40BB-B71E-A1A431910006,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.992022604252797
526,DF75D64A-4C43-4EE1-9AAF-ED74011307CB,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,66.65,55.65,248.57,241.57,56,242,158.29,,,R,R,,A,,E5E6992F-D2D1-4079-80F5-69B86676B7B5,67A2E743-647E-47A6-B4EB-B26908C87C43,C696FC45-AB2F-4C2F-88E2-9959B47B8E82,E9F1F489-3B9E-4EDC-9581-C714E498DE6F,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,3.26282447781454
527,32F48DE6-2824-4687-8724-AF78298CA4E7,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,62.8,55.8,244.51,236.51,56,237,139.85,,,R,R,,A,,67A2E743-647E-47A6-B4EB-B26908C87C43,1C162841-02EE-4C0E-83D1-F1F7118DA268,5DB3C9DB-03FA-4772-8881-D27244787E5F,A6EC09BC-AA5E-43F7-990C-5367C027B550,4,4,NM,999999,,,999999,,,,,2,,0,0,0,1,0,0,2.88821438632338
528,FBF9C5D5-F510-4E8D-A9B6-67A3B1E2C09B,J18,CONV,U,,,35000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,66,58,246.4,238.4,58,244,31.64,,,R,R,,A,,1C162841-02EE-4C0E-83D1-F1F7118DA268,D51C01A2-2BE1-4E8E-BE4D-62A5D6C04CC8,DC4013E1-FB06-490F-A123-04F174724C67,B8FA2324-1057-465E-B082-7D20C5439A3B,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,0.663475444386765
529,AFEBB6A1-E44E-49AB-BA3F-BAB5F421CE89,J18,CONV,U,,,35000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,66.4,58.4,247.44,242.44,58,244,79.6,,,R,R,,A,,D51C01A2-2BE1-4E8E-BE4D-62A5D6C04CC8,97D8073D-9E1D-4708-BDE5-A36D8A4DA1D8,DC4013E1-FB06-490F-A123-04F174724C67,B8FA2324-1057-465E-B082-7D20C5439A3B,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.68082782295439
530,685608B9-9E2A-474D-81F0-2AA0462DDF1E,J18,CONV,U,,,35000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,67.44,62.44,247.75,242.75,58,244,23.2,,,R,R,,A,,97D8073D-9E1D-4708-BDE5-A36D8A4DA1D8,165911F3-F515-4F59-BC9B-91E2293E7ACA,DC4013E1-FB06-490F-A123-04F174724C67,B8FA2324-1057-465E-B082-7D20C5439A3B,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.492930604447439
531,31F30340-6841-4F8E-A66B-EF702D0B8740,J18,CONV,U,,,35000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,67.75,62.75,248.79,243.79,58,244,77.67,,,R,R,,A,,165911F3-F515-4F59-BC9B-91E2293E7ACA,C5B81975-2FEA-4285-975D-AE741488D385,DC4013E1-FB06-490F-A123-04F174724C67,B8FA2324-1057-465E-B082-7D20C5439A3B,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.66081594164699
532,239539DD-666D-4F1B-9F33-719AD0F45289,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,89,75,269.29,255.29,75,255,27.01,,,R,R,,A,,0F3E9CA0-296C-4707-8E7B-4E8D73176836,F3E97F69-CFDE-4B7B-B495-71633AFC75AA,780B9B25-F148-43E3-A999-1381F8EDF7E9,EB233C05-A6DC-4A6E-9031-16C29C4EA09D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.533789501868033
533,C6AFF625-C96D-49CC-8490-A8E8E22E1840,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,89.29,75.29,269.34,255.34,75,255,4.91,,,R,R,,A,,F3E97F69-CFDE-4B7B-B495-71633AFC75AA,36DA6B0D-547F-498C-88DE-4E9235BC740F,780B9B25-F148-43E3-A999-1381F8EDF7E9,EB233C05-A6DC-4A6E-9031-16C29C4EA09D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.0971077568431598
534,48BE0162-8942-400B-9212-5BDDC01A6270,J18,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,80.29,66.29,260.45,246.45,66,247,14.56,,,R,R,,A,,36DA6B0D-547F-498C-88DE-4E9235BC740F,C229DB41-7E2E-4D28-A0A5-7A2A6D34DF13,780B9B25-F148-43E3-A999-1381F8EDF7E9,EB233C05-A6DC-4A6E-9031-16C29C4EA09D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.286601464734748
535,6821BF14-1776-48F8-A7BF-DF101E72D450,J190,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,96.68,99.68,277.51,285.51,99,287,56.31,,,R,R,,A,,58B0E350-DA61-4570-AD2D-572C3793E786,F2D9EF62-836F-42A9-9E27-A328A312F906,693C30A1-83C2-408F-BFD0-24C4258BE027,5C4C4B1C-A4EF-41DA-A325-5B44C9B4B032,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.25172213258912
536,B0AC1418-C367-45AF-9593-AB52F4EF8FC0,J190,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,97.51,105.51,278.43,286.43,99,287,62.48,,,R,R,,A,,F2D9EF62-836F-42A9-9E27-A328A312F906,3B175FC7-0944-430C-9BC5-20A1A0EB0EB9,693C30A1-83C2-408F-BFD0-24C4258BE027,5C4C4B1C-A4EF-41DA-A325-5B44C9B4B032,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.38468850292994
537,EC980B23-7E3E-436B-BE99-C541FBF03CE0,J190,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,98.43,106.43,279.25,287.25,99,287,56.39,,,R,R,,A,,3B175FC7-0944-430C-9BC5-20A1A0EB0EB9,5845FAF6-100F-4331-90F0-08ED1E02C9CE,693C30A1-83C2-408F-BFD0-24C4258BE027,5C4C4B1C-A4EF-41DA-A325-5B44C9B4B032,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.24579524204119
538,C494CAC1-B077-46EE-8B5D-95B01131B238,J195,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,310.55,289.55,129.46,108.46,290,107,59.05,,,C,R,,A,,F82CDFBC-AA7A-40D4-A23C-4E6ABAD0521F,738A60C8-A707-42D8-8FCD-2188B13EA5B5,D0976EFD-50F7-464B-94DC-5FC42308CD07,5A68D769-70F8-4C10-8628-5929B8A925F3,4,4,NM,999999,,,999999,,,,,0,,0,1,0,0,0,0,1.46432528974947
539,60E11294-D022-44B6-B42A-D566427622B1,J195,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,309.46,288.46,127.81,107.81,290,107,85.11,,,R,R,,A,,738A60C8-A707-42D8-8FCD-2188B13EA5B5,7F6B8034-E4DA-4B46-B564-C7DBD88A96E3,D0976EFD-50F7-464B-94DC-5FC42308CD07,5A68D769-70F8-4C10-8628-5929B8A925F3,4,4,NM,999999,,,999999,,,,,0,,0,1,0,0,0,0,2.1685506374436
540,FE9BDFEE-5F3A-4BF4-95A1-39F76226D649,J195,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,307.81,287.81,127.25,107.25,290,107,28,,,R,C,,A,,7F6B8034-E4DA-4B46-B564-C7DBD88A96E3,990A89B0-D4B9-4FCF-A378-F883EDBDE041,D0976EFD-50F7-464B-94DC-5FC42308CD07,5A68D769-70F8-4C10-8628-5929B8A925F3,4,4,NM,999999,,,999999,,,,,0,,0,1,0,0,0,0,0.729061166465499
541,8A8AA4C1-0302-4729-BBDA-ACC377074446,J196,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,47.81,32.81,229.4,220.4,33,214,159.4,,,C-Low,R,,A,,DA2CBB49-6E2F-4165-8E2E-A3639853C3EC,EE341CF3-5BED-4058-8242-15C5996D7422,F0B6E09A-73DC-4F31-BF01-34F6CC1FEA4E,88A7DEB9-D676-4ED6-916E-2F51BAD40E4E,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,3.09032146093174
542,C0469AEB-9536-4895-80A2-02E916B3477B,J196,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,65.82,56.82,247,238,57,238,92.81,,,R,R,,A,,EE341CF3-5BED-4058-8242-15C5996D7422,8206147C-423C-4F5C-81FA-C41E9D5BF1B6,F0B6E09A-73DC-4F31-BF01-34F6CC1FEA4E,88A7DEB9-D676-4ED6-916E-2F51BAD40E4E,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.93974025883594
543,9E6D9429-F671-4436-A023-5B712E851862,J197,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,68.61,61.61,249.83,237.83,62,238,96.38,,,R,C-Low,,A,,6CBBB22F-2F4E-4CE2-96A2-F9E2DE2809D6,2D73BB95-471E-4E4E-8DE0-F35A7E6745C3,CC0719BB-30D2-4671-9E76-C57B1E09027D,6854A1E7-163D-4F29-A475-E57A5650DB84,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,2.01167711514979
544,24496F10-7525-4658-A2D0-71DBE6D09875,J198,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,95.15,78.15,276.29,260.29,78,261,86.84,,,R,R,,A,,1F8C2C5E-EBCB-4A64-80B5-4DC7D0010A08,080E02F8-D41A-48FD-BDAC-4CC4A59EFC55,5FB9E71E-AED4-46C0-A7A3-6AADC0D20B41,D56F1689-3FD4-449C-8206-E9FDAAF0714E,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.8399389112625
545,7B8EFABD-36F6-48C3-963D-C2419140990A,J198,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,65.82,56.82,247,238,56,238,92.81,,,R,R,,A,,EE341CF3-5BED-4058-8242-15C5996D7422,8206147C-423C-4F5C-81FA-C41E9D5BF1B6,3082F267-E072-403A-B158-647C889136B4,F3873AE3-FEDF-4D28-9562-AC93D98C67E0,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.93974025883594
546,741CC431-A5ED-4587-AFFB-47F8AEDDB9C8,J198,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,96.29,80.29,277.41,261.41,78,261,85.8,,,R,R,,A,,080E02F8-D41A-48FD-BDAC-4CC4A59EFC55,840BA55D-A72E-466F-98E4-C36147A46DB9,5FB9E71E-AED4-46C0-A7A3-6AADC0D20B41,D56F1689-3FD4-449C-8206-E9FDAAF0714E,4,4,NM,999999,,,999999,,,,,2,,0,0,0,1,0,0,1.81245828971163
547,94D3E23C-F4EC-4273-9513-F013DD9F4A8F,J198,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,75,59,256.79,240.79,59,241,139.51,,,R,R,,A,,840BA55D-A72E-466F-98E4-C36147A46DB9,40207030-7EF4-461D-BB59-8D9E2FB25499,3082F267-E072-403A-B158-647C889136B4,F3873AE3-FEDF-4D28-9562-AC93D98C67E0,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,2.92940920425663
548,E9399DC1-4EBE-42FD-9BAE-2B6C8E801022,J198,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,64.72,48.72,245.83,236.83,56,238,90.33,,,R,R,,A,,40207030-7EF4-461D-BB59-8D9E2FB25499,EE341CF3-5BED-4058-8242-15C5996D7422,3082F267-E072-403A-B158-647C889136B4,F3873AE3-FEDF-4D28-9562-AC93D98C67E0,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.86698177298108
549,7552FF75-EAA1-4DE9-8318-7F5F7D81A7CC,J199,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,53.98,37.98,235.16,219.16,38,219,108.77,,,R,C-Low,,A,,840BA55D-A72E-466F-98E4-C36147A46DB9,4DF24B97-2C75-4A85-88C4-3E19390A0A87,7F8B4E7F-76BC-4143-9F69-8EACB9D9371F,F76A7E62-AA0B-4380-A688-6E4EC6AE1BC9,4,4,NM,999999,,,999999,,,,,2,,0,0,0,1,0,0,2.16197884181086
550,26DBCA7E-EAA5-4FE2-9A74-712E838A0CD3,J199,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,68,52,248.68,232.68,52,233,53.82,,,C-Low,R,,A,,4DF24B97-2C75-4A85-88C4-3E19390A0A87,4F3D3D55-44AE-418D-BEE3-5F47A799F087,CEEA551A-773C-45EA-8A4C-FB7681E32386,B11248AA-96A8-4950-AF01-C94FA4A101F1,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,1.126168000054
551,D522A9FC-12B8-419C-B928-B9CAAC9BF51C,J199,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,79.76,63.76,260.32,244.32,71,253,41.44,,,R,R,,A,,4F3D3D55-44AE-418D-BEE3-5F47A799F087,2B4A3B28-A695-481C-871C-9FCB0441C4E2,CEEA551A-773C-45EA-8A4C-FB7681E32386,B11248AA-96A8-4950-AF01-C94FA4A101F1,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.889192975490057
552,8ADD141A-A4A3-4ED2-87BC-5CB0CF5F3D33,J199,CONV,U,,,45000,FT,33000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,80.32,64.32,262,253,71,253,122.57,,,R,R,,A,,2B4A3B28-A695-481C-871C-9FCB0441C4E2,8206147C-423C-4F5C-81FA-C41E9D5BF1B6,CEEA551A-773C-45EA-8A4C-FB7681E32386,B11248AA-96A8-4950-AF01-C94FA4A101F1,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,2.6419942944588
553,C656A0EA-B08C-457E-BFC6-3ECB72C7470D,J19,CONV,U,,,35000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,45.39,44.39,226.87,224.87,44,225,148.87,,,R,R,,A,,6487AD6D-35EF-4E21-BFF6-30D91100EAE3,4BD3FA84-F266-4508-ADE4-DDA5300E9510,E2463BDC-B158-4748-8250-097AC1AAAB7C,E51607C5-5C4D-4721-B5D4-D676F3DBEFED,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,2.88724794918898
554,627441D3-C9DC-48C5-B964-6EF96AF0807B,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,324.9,308.9,144.7,128.7,310,129,28.67,,,R,R,,A,,636D1B32-A590-43BC-A835-594580E7C95A,F2B169C6-CC98-4177-8184-5FB010EB11A0,BA39A125-2131-4D2F-AC30-1826E84EB432,DEADCD4B-66C9-40F8-BAF1-34688ECD745C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.516349307835002
555,AFADDF78-4C1E-46DD-8B20-6ABB8DEF41F2,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,319.65,303.65,138.31,121.31,304,121,165.09,,,R,R,,A,,F2B169C6-CC98-4177-8184-5FB010EB11A0,549AE91F-7BDC-42EE-AE96-F89F6A196F78,91F31B7D-D599-413A-BFA9-F5B4D80583F0,1CAB12FD-770E-4609-9537-EC4BE1C47395,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,3.05991305174482
556,C29ED83A-F70D-47D6-896A-70CF630BAD45,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,359.76,342.76,179.76,161.76,343,162,142.25,,,R,R,,A,,549AE91F-7BDC-42EE-AE96-F89F6A196F78,055FACDF-C464-4C64-88C4-16ED9CC2E311,A49AC95B-27EC-43B4-8CB8-0FC0A772CCC2,1E712EAC-8AA8-495E-9070-9B8C94FC61E9,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,2.37301847607709
557,1602150F-0760-49BF-95EB-4A63D77993EC,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,348.12,330.12,167.73,148.73,330,149,131.01,,,R,R,,A,,055FACDF-C464-4C64-88C4-16ED9CC2E311,E040C6F7-8BEE-4463-8221-01088D1634D9,A4330A74-02EB-4002-922A-F24C2D40E87F,71935FAE-4C9F-4DC1-9F29-6B1CD13451A3,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,2.22032035992323
558,63120FB3-6C7F-49EF-83DF-CE1D06CDF4FF,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,347.73,328.73,167.68,148.68,330,149,15,,,R,C-Low,,A,,E040C6F7-8BEE-4463-8221-01088D1634D9,F7EFC7D5-88F7-4A0F-9D0A-3184917ADD7B,A4330A74-02EB-4002-922A-F24C2D40E87F,71935FAE-4C9F-4DC1-9F29-6B1CD13451A3,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.254659295987689
559,562DBDE5-6A1E-453F-9904-90A3B59E6F7F,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,3.96,344.96,184.17,163.17,345,163,181.58,,,R,R,,A,,A7306AC0-268D-4ED6-95A4-13E42A96DFF2,F507B7D4-C6B6-4162-A1E5-C9B169BA8071,7DE373B1-E7AB-4563-9DF6-BAA5FF619E07,DED2EE99-7810-4FA9-8986-D5847124F8FE,4,4,NM,999999,,,999999,,,,,0,,0,1,0,1,0,0,3.03342435480823
560,051A8C1D-19B2-4ECB-B1AD-A293DCCBA7FA,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,6.47,345.47,186.6,167.6,345,168,64.87,,,R,R,,A,,F507B7D4-C6B6-4162-A1E5-C9B169BA8071,286DC0D2-E35C-44F2-8030-4F4636E50A9A,B27A18BB-41E5-4E51-8866-5A6CA6C00B8B,7BA259FE-A96F-487E-8681-56911895D17F,4,4,NM,999999,,,999999,,,,,0,,0,1,0,1,0,0,1.08829426536288
561,5685BDC0-A4B0-4A19-8E32-0FF3797A0BCF,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,6.6,347.6,186.67,167.67,345,168,37.1,,,R,R,,A,,286DC0D2-E35C-44F2-8030-4F4636E50A9A,1E54FBB9-6F59-49F8-B81A-B12BAD389031,B27A18BB-41E5-4E51-8866-5A6CA6C00B8B,7BA259FE-A96F-487E-8681-56911895D17F,4,4,NM,999999,,,999999,,,,,0,,0,1,0,1,0,0,0.622661570384061
562,FE83BA05-1B33-47F6-849B-2AD1875BF380,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,316.51,304.51,136.4,121.4,304,121,15,,,R,R,,A,,8412ED0F-3E43-4077-B47D-567537C67A69,4262C597-6E25-4000-8C18-48AF55B7E52E,8AB5E2D5-1E9A-4D50-ACD8-43EC77CF883F,5A6A9105-9A32-4877-B58A-A7E4790C1714,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,0.273167823725155
563,8D017F07-15C2-4BB0-A468-EF0857B604CF,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,340.59,325.59,160.48,145.48,326,145,29.12,,,R,R,,A,,4262C597-6E25-4000-8C18-48AF55B7E52E,91EF9738-B6B2-4F4B-88FA-B773107ACFBD,666C7635-15C8-42E6-931B-2DC553B2A224,C2FB09D6-BE96-4EB2-899E-068CBDCA162D,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.497125880135013
564,D6C2DA9C-15A5-4424-8C0D-BB1D79882DE9,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,309.49,294.49,128.93,113.93,294,114,65.62,,,R,R,,A,,91EF9738-B6B2-4F4B-88FA-B773107ACFBD,041ED958-125B-408F-B3F0-0522A3BCE55C,1A934139-7276-4A0C-A022-D8B17EAE0AD7,1BD7C577-F26C-4B94-88B8-4C10722A143E,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.22816399993884
565,AE6ED47D-1C15-41DB-96C9-4E5887BE1E01,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,318.71,303.71,138.46,123.46,304,123,33.83,,,R,R,,A,,041ED958-125B-408F-B3F0-0522A3BCE55C,C3280A36-C0AE-4394-A343-25BB0B82A896,3C4DD8F9-7D5A-4738-B145-283014998B8E,19961033-3D8C-4BD3-B8FC-996634338BB6,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.617448307132801
566,1DD90910-5001-4081-99E0-A85BA4C36644,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,325.33,310.33,145.19,130.19,310,129,22.02,,,R,R,,A,,C3280A36-C0AE-4394-A343-25BB0B82A896,A2D62557-041E-4FD6-BAB9-ED1B029A8180,BA39A125-2131-4D2F-AC30-1826E84EB432,DEADCD4B-66C9-40F8-BAF1-34688ECD745C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.39401728605765
567,2400BB26-8834-4F2B-A5E4-FE3C0F4699D9,J1,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,325.19,310.19,144.9,128.9,310,129,43.65,,,R,R,,A,,A2D62557-041E-4FD6-BAB9-ED1B029A8180,636D1B32-A590-43BC-A835-594580E7C95A,BA39A125-2131-4D2F-AC30-1826E84EB432,DEADCD4B-66C9-40F8-BAF1-34688ECD745C,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.783450354220862
568,74C6BC72-04CA-43FC-B15C-8E169809B90E,J202,CONV,U,,,45000,FT,20000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,26,10,206.21,190.21,10,190,34.1,,,R,R,,A,,B936E3F9-37E7-4178-921D-12FB12BF17E1,429A9311-0741-40D2-9063-27CE41D82FAD,D2056DC5-8465-42EE-8389-8DBDEDC43313,2DAB8C03-8E89-4F6A-9E08-52AE83ECB7EE,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,0.606957096646821
569,27098CC8-E617-451B-8886-8DCA15B1090D,J202,CONV,U,,,45000,FT,20000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,66.85,50.85,248.56,235.56,54,236,127.17,,,R,R,,A,,429A9311-0741-40D2-9063-27CE41D82FAD,2F3FA5DA-F750-4317-B1E0-BB31AB78F9A9,D2056DC5-8465-42EE-8389-8DBDEDC43313,2DAB8C03-8E89-4F6A-9E08-52AE83ECB7EE,4,4,NM,999999,,,999999,,,,,2,,0,0,0,1,0,0,2.71907303862078
570,7C3180E2-1152-4E56-AE2C-0AAB449B498D,J202,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,52.63,39.63,234.48,222.48,40,222,151.48,,,R,R,,A,,2F3FA5DA-F750-4317-B1E0-BB31AB78F9A9,6053382D-2166-4606-B465-4474A2CDD9C1,CD63D3E0-879F-4AFA-B593-6B6DFF8C2D3F,B1C3CFB8-7AD8-4E3D-A7CD-CD804D27AE10,4,4,NM,999999,,,999999,,,,,1,,0,0,0,1,0,0,3.12273021129482
571,AC9F872B-E8CE-4B2A-B35C-90E96F717281,J203,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,347,333,166.62,150.62,333,153,95.63,,,R,R,,A,,6AEF6627-789C-425C-8C91-CB0B083E2F9E,CE973131-F316-4ADB-9DC3-21B318FFCBAE,7C8B63DF-ACA2-4568-8514-ED2F76CA0F49,9442B250-4C97-4E52-A520-611E8367F8A3,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,1.63828887231228
572,AF703047-A026-4A17-8454-40D7CE6D9619,J203,CONV,U,,,45000,FT,18000,FT,999999,FT,999999,FT,999999,FT,,FT,999999,FT,0,274.2,258.2,92.53,76.53,258,77,92.29,,,R,R,,A,,CE973131-F316-4ADB-9DC3-21B318FFCBAE,140CE1D6-5D57-49A9-AE89-AFC0A94CFF62,7C8B63DF-ACA2-4568-8514-ED2F76CA0F49,9442B250-4C97-4E52-A520-611E8367F8A3,4,4,NM,999999,,,999999,,,,,0,,0,0,0,1,0,0,2.26221194860854
