Unnamed: 0,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
1680000,366873510,2023-09-02 06:47:54,21.31026,-157.86485,0.0,209.6,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566868,367416420,2023-09-02 06:47:58,21.31008,-157.86913,0.1,143.6,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513916,368926457,2023-09-02 06:48:00,21.35479,-157.95108,0.1,46.3,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2881127,367007880,2023-09-02 06:48:11,21.30962,-157.87029,0.0,238.9,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
2744364,338431602,2023-09-02 06:48:14,21.16578,-157.66273,2.7,103.8,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
6417711,533180021,2023-09-02 06:48:19,21.26059,-158.2402,0.7,281.2,102.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451910,367151310,2023-09-02 06:48:20,21.31015,-157.8658,0.1,265.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
4804241,366766970,2023-09-02 06:48:45,21.04777,-156.72439,7.1,248.9,243.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2331356,366972620,2023-09-02 06:48:54,21.31032,-157.86932,0.0,307.1,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6357938,367433780,2023-09-02 06:48:55,21.30631,-157.86493,0.0,0.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
1680001,366873510,2023-09-02 06:49:03,21.3103,-157.86485,0.0,143.1,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566869,367416420,2023-09-02 06:49:08,21.31009,-157.86913,0.1,145.0,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513917,368926457,2023-09-02 06:49:11,21.35478,-157.95113,0.0,57.5,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2881128,367007880,2023-09-02 06:49:22,21.30962,-157.87029,0.0,177.6,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
3451911,367151310,2023-09-02 06:49:29,21.31011,-157.86578,0.1,231.8,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
6417712,533180021,2023-09-02 06:49:29,21.26059,-158.24019,0.1,256.4,103.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2744370,338431602,2023-09-02 06:49:45,21.16564,-157.66174,2.4,107.3,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4804242,366766970,2023-09-02 06:49:49,21.04705,-156.72651,6.9,250.1,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2331358,366972620,2023-09-02 06:50:05,21.31033,-157.86929,0.0,316.2,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6357939,367433780,2023-09-02 06:50:06,21.3063,-157.86493,0.0,147.8,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
1680002,366873510,2023-09-02 06:50:14,21.31027,-157.86485,0.0,60.9,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566870,367416420,2023-09-02 06:50:18,21.31008,-157.86912,0.1,145.7,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513918,368926457,2023-09-02 06:50:29,21.3548,-157.95107,0.1,47.1,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2881129,367007880,2023-09-02 06:50:32,21.30963,-157.87028,0.0,215.4,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6417713,533180021,2023-09-02 06:50:38,21.26057,-158.2402,0.6,277.9,104.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451912,367151310,2023-09-02 06:50:40,21.31011,-157.86579,0.0,239.4,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
4804243,366766970,2023-09-02 06:50:52,21.04633,-156.72857,6.9,250.2,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2744373,338431602,2023-09-02 06:51:11,21.1656,-157.66076,2.5,103.4,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
6357940,367433780,2023-09-02 06:51:15,21.30631,-157.86492,0.2,112.9,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
2331360,366972620,2023-09-02 06:51:15,21.31033,-157.86925,0.1,309.5,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
1680003,366873510,2023-09-02 06:51:23,21.31028,-157.86487,0.0,155.2,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566871,367416420,2023-09-02 06:51:29,21.31007,-157.86911,0.1,145.7,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513919,368926457,2023-09-02 06:51:40,21.35481,-157.95105,0.1,50.0,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2881130,367007880,2023-09-02 06:51:42,21.30963,-157.87028,0.0,231.2,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6417714,533180021,2023-09-02 06:51:49,21.26056,-158.24019,0.2,288.4,103.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451913,367151310,2023-09-02 06:51:49,21.31013,-157.86581,0.0,258.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
4804244,366766970,2023-09-02 06:51:55,21.0456,-156.73062,6.9,248.8,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2744375,338431602,2023-09-02 06:52:12,21.16561,-157.66009,2.3,99.2,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2331362,366972620,2023-09-02 06:52:25,21.31032,-157.86936,0.0,311.6,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6357941,367433780,2023-09-02 06:52:26,21.30632,-157.86493,0.1,124.7,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
1680004,366873510,2023-09-02 06:52:34,21.31029,-157.86486,0.0,132.5,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566872,367416420,2023-09-02 06:52:37,21.31009,-157.86913,0.1,142.9,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2881131,367007880,2023-09-02 06:52:51,21.30962,-157.87029,0.0,215.1,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
4804245,366766970,2023-09-02 06:52:57,21.04489,-156.73271,7.2,249.8,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
6417715,533180021,2023-09-02 06:52:58,21.26057,-158.2402,0.4,296.1,103.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451914,367151310,2023-09-02 06:53:00,21.31013,-157.86579,0.1,262.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
513920,368926457,2023-09-02 06:53:09,21.35484,-157.95103,0.0,49.8,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
987598,338431603,2023-09-02 06:53:13,19.17446,-156.3224,1.0,309.9,511.0,SD-1091 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2331365,366972620,2023-09-02 06:53:35,21.31029,-157.86937,0.0,309.8,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
4566873,367416420,2023-09-02 06:53:38,21.31009,-157.86911,0.0,146.6,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2744378,338431602,2023-09-02 06:53:42,21.16559,-157.65903,2.6,101.1,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
1680005,366873510,2023-09-02 06:53:43,21.3103,-157.86485,0.0,197.6,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
2881132,367007880,2023-09-02 06:54:01,21.30963,-157.87029,0.0,214.6,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
4804246,366766970,2023-09-02 06:54:02,21.04409,-156.73489,7.1,248.7,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
6357942,367433780,2023-09-02 06:54:06,21.30631,-157.86492,0.0,0.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6417716,533180021,2023-09-02 06:54:07,21.26056,-158.24019,0.4,231.6,105.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451915,367151310,2023-09-02 06:54:08,21.31013,-157.8658,0.2,283.2,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2744380,338431599,2023-09-02 06:54:08,20.70741,-157.33556,0.9,205.9,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
513921,368926457,2023-09-02 06:54:31,21.35483,-157.95102,0.0,52.0,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2331366,366972620,2023-09-02 06:54:36,21.31032,-157.8693,0.0,310.5,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
4566874,367416420,2023-09-02 06:54:48,21.31008,-157.86911,0.1,148.5,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
1680006,366873510,2023-09-02 06:54:54,21.31029,-157.86485,0.0,108.4,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4804247,366766970,2023-09-02 06:55:07,21.04332,-156.73709,7.1,248.9,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
3451916,367151310,2023-09-02 06:55:09,21.31013,-157.86578,0.0,299.0,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881133,367007880,2023-09-02 06:55:12,21.30963,-157.87028,0.0,204.6,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
2744383,338431602,2023-09-02 06:55:13,21.16549,-157.65801,2.5,106.4,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
6357943,367433780,2023-09-02 06:55:15,21.30631,-157.86492,0.1,133.2,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6417717,533180021,2023-09-02 06:55:18,21.26059,-158.24018,0.5,301.9,104.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2744386,338431599,2023-09-02 06:55:38,20.70741,-157.33532,1.0,205.8,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2331369,366972620,2023-09-02 06:55:45,21.31033,-157.86929,0.0,310.4,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
4566875,367416420,2023-09-02 06:55:59,21.31007,-157.86912,0.1,147.7,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513922,368926457,2023-09-02 06:56:00,21.3547,-157.9511,0.1,45.3,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1680007,366873510,2023-09-02 06:56:03,21.3103,-157.86488,0.0,128.6,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4804248,366766970,2023-09-02 06:56:10,21.04257,-156.73917,7.5,248.9,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
987603,338431603,2023-09-02 06:56:13,19.1744,-156.32189,1.0,305.0,511.0,SD-1091 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
3451917,367151310,2023-09-02 06:56:18,21.31014,-157.86582,0.0,282.1,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881134,367007880,2023-09-02 06:56:21,21.30963,-157.87028,0.0,210.1,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6357944,367433780,2023-09-02 06:56:26,21.3063,-157.8649,0.1,146.5,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6417718,533180021,2023-09-02 06:56:28,21.26057,-158.24018,0.5,286.5,103.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2744388,338431602,2023-09-02 06:56:43,21.16533,-157.65702,2.4,108.5,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2331371,366972620,2023-09-02 06:56:54,21.31031,-157.86931,0.0,308.6,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
513923,368926457,2023-09-02 06:57:09,21.35486,-157.95101,0.0,84.5,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
4566876,367416420,2023-09-02 06:57:09,21.31011,-157.86914,0.0,147.8,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
1680008,366873510,2023-09-02 06:57:14,21.31032,-157.86485,0.0,313.3,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4804249,366766970,2023-09-02 06:57:25,21.04169,-156.74169,7.3,249.6,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
3451918,367151310,2023-09-02 06:57:28,21.31015,-157.86583,0.1,274.6,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881135,367007880,2023-09-02 06:57:31,21.30962,-157.87028,0.0,228.2,125.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6357945,367433780,2023-09-02 06:57:35,21.30631,-157.86493,0.0,136.5,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
6417719,533180021,2023-09-02 06:57:38,21.26058,-158.24019,0.3,317.5,103.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
2331373,366972620,2023-09-02 06:58:05,21.31029,-157.8693,0.0,308.2,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
2744391,338431602,2023-09-02 06:58:12,21.16528,-157.65589,2.6,101.0,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
1680009,366873510,2023-09-02 06:58:24,21.31029,-157.86486,0.0,102.9,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4804250,366766970,2023-09-02 06:58:27,21.04097,-156.7438,7.5,250.4,244.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
4566877,367416420,2023-09-02 06:58:29,21.3101,-157.86914,0.0,145.3,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513924,368926457,2023-09-02 06:58:30,21.35486,-157.95107,0.0,26.4,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
3451919,367151310,2023-09-02 06:58:39,21.31015,-157.86581,0.0,283.2,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881136,367007880,2023-09-02 06:58:42,21.30962,-157.87029,0.0,198.4,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6417720,533180021,2023-09-02 06:58:49,21.26059,-158.24018,0.2,309.4,102.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
6357946,367433780,2023-09-02 06:58:55,21.30629,-157.86493,0.0,146.4,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
2744394,338431602,2023-09-02 06:59:13,21.1653,-157.65521,2.4,97.9,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
2331375,366972620,2023-09-02 06:59:14,21.31032,-157.86929,0.2,304.1,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
4804251,366766970,2023-09-02 06:59:29,21.04024,-156.7459,7.3,250.9,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
513925,368926457,2023-09-02 06:59:31,21.35478,-157.95104,0.0,61.6,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
1680010,366873510,2023-09-02 06:59:34,21.31031,-157.86486,0.1,97.8,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
4566878,367416420,2023-09-02 06:59:37,21.31008,-157.86912,0.0,139.7,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
3451920,367151310,2023-09-02 06:59:50,21.31015,-157.86581,0.0,266.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881137,367007880,2023-09-02 06:59:52,21.30962,-157.87028,0.0,242.8,127.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6417721,533180021,2023-09-02 06:59:59,21.26057,-158.24019,0.4,275.3,104.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
6417722,533180021,2023-09-02 06:59:59,21.26057,-158.24019,0.4,275.3,104.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451921,367151310,2023-09-02 07:00:00,21.31015,-157.86581,0.0,258.3,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
4804252,366766970,2023-09-02 07:00:01,21.03986,-156.74703,7.4,249.7,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2881138,367007880,2023-09-02 07:00:01,21.30962,-157.87028,0.0,262.4,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
1680011,366873510,2023-09-02 07:00:03,21.31031,-157.86486,0.0,230.7,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
2331378,366972620,2023-09-02 07:00:05,21.3098,-157.86928,4.2,164.1,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6357947,367433780,2023-09-02 07:00:05,21.30629,-157.86492,0.0,146.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4566879,367416420,2023-09-02 07:00:07,21.31009,-157.86912,0.0,144.1,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513926,368926457,2023-09-02 07:00:09,21.35473,-157.95106,0.0,48.9,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2744398,338431602,2023-09-02 07:00:12,21.16529,-157.65456,2.4,102.5,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4804253,366766970,2023-09-02 07:01:03,21.03916,-156.74913,7.3,250.9,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
1680012,366873510,2023-09-02 07:01:04,21.31035,-157.86483,0.0,83.4,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6417723,533180021,2023-09-02 07:01:07,21.26059,-158.24019,0.4,25.7,101.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451922,367151310,2023-09-02 07:01:09,21.31013,-157.86582,0.1,229.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2881139,367007880,2023-09-02 07:01:22,21.30962,-157.87029,0.0,219.4,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
2331380,366972620,2023-09-02 07:01:24,21.30821,-157.86989,7.3,267.6,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6357948,367433780,2023-09-02 07:01:26,21.30632,-157.86493,0.0,0.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4566880,367416420,2023-09-02 07:01:29,21.3101,-157.86914,0.0,156.8,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
513927,368926457,2023-09-02 07:01:40,21.35485,-157.95107,0.1,26.7,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2744402,338431602,2023-09-02 07:01:42,21.16526,-157.65345,2.6,104.1,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4804254,366766970,2023-09-02 07:02:04,21.03845,-156.75119,7.0,249.7,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
1680013,366873510,2023-09-02 07:02:13,21.31033,-157.86484,0.0,116.5,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
987610,338431603,2023-09-02 07:02:14,19.1742,-156.32087,0.8,294.9,511.0,SD-1091 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
6417724,533180021,2023-09-02 07:02:17,21.26058,-158.24018,0.3,127.3,102.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451923,367151310,2023-09-02 07:02:20,21.31011,-157.8658,0.0,231.9,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2331382,366972620,2023-09-02 07:02:25,21.30913,-157.87197,7.7,302.3,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
2881140,367007880,2023-09-02 07:02:32,21.30964,-157.87029,0.0,201.1,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
6357949,367433780,2023-09-02 07:02:35,21.30631,-157.86492,0.0,156.2,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
4566881,367416420,2023-09-02 07:02:39,21.3101,-157.86913,0.0,148.6,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
2744404,338431602,2023-09-02 07:02:43,21.16525,-157.65272,2.5,102.9,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
513928,368926457,2023-09-02 07:02:49,21.35481,-157.95106,0.0,70.4,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
4804255,366766970,2023-09-02 07:03:07,21.03771,-156.75329,7.1,249.9,245.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
1680014,366873510,2023-09-02 07:03:24,21.3103,-157.86486,0.0,85.8,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
6417725,533180021,2023-09-02 07:03:28,21.26057,-158.24021,0.1,189.1,106.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451924,367151310,2023-09-02 07:03:30,21.31013,-157.86582,0.0,270.1,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
2331384,366972620,2023-09-02 07:03:35,21.31054,-157.87417,7.6,305.0,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
2881141,367007880,2023-09-02 07:03:40,21.30964,-157.87028,0.0,212.5,126.0,JOSEPH SAUSE,IMO7402726,WTW9258,31.0,11.0,30.0,8.0,4.2,0.0,A
4566882,367416420,2023-09-02 07:03:47,21.31009,-157.86914,0.0,136.5,511.0,FREEDOM,IMO8666501,WDE9353,31.0,0.0,26.0,10.0,,52.0,A
6357950,367433780,2023-09-02 07:03:55,21.30632,-157.86491,0.0,0.0,511.0,STAR OF HONOLULU,,WDF2950,60.0,15.0,58.0,13.0,,0.0,A
513929,368926457,2023-09-02 07:03:59,21.35485,-157.95102,0.1,31.7,511.0,US WARSHIP 110,,NGBU---,0.0,0.0,0.0,0.0,0.0,0.0,A
2744410,338431599,2023-09-02 07:04:08,20.70792,-157.33392,1.1,207.6,511.0,SD-1089 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
4804256,366766970,2023-09-02 07:04:08,21.03697,-156.75535,7.1,248.3,243.0,KEKOA,IMO7404085,WDK5246,52.0,11.0,36.0,10.0,4.6,52.0,A
2744411,338431602,2023-09-02 07:04:11,21.16526,-157.65174,2.4,101.2,511.0,SD-1090 (UNCREWED),,NO COMM,0.0,,0.0,0.0,,,B
1680015,366873510,2023-09-02 07:04:34,21.3103,-157.86485,0.0,145.9,511.0,AMERICAN CHALLENGER,IMO7420479,WDG6869,31.0,0.0,33.0,9.0,4.1,52.0,A
2331386,366972620,2023-09-02 07:04:36,21.31176,-157.87605,7.7,304.5,511.0,MIKIOI,IMO8987723,WDH9684,31.0,0.0,23.0,10.0,2.4,52.0,A
6417726,533180021,2023-09-02 07:04:39,21.26059,-158.24018,0.2,122.5,105.0,MMA VALOUR,IMO9651929,9WNE6,90.0,3.0,84.0,20.0,5.6,90.0,A
3451925,367151310,2023-09-02 07:04:39,21.31014,-157.86582,0.0,306.4,511.0,AMERICAN CONTENDER,IMO8842284,WBO8595,31.0,0.0,34.0,8.0,,52.0,A
