date,year,month,cell_ll_lat,cell_ll_lon,flag,geartype,hours,fishing_hours,mmsi_present
2023-01-01,2023,1,-32.4,-51.2,BRA,pole_and_line,0.6166,0.0,1
2023-01-01,2023,1,-32.4,-51.9,BRA,trawlers,76.9536,74.6088,9
2023-01-01,2023,1,-32.4,-50.7,BRA,trawlers,2.3988,2.3988,1
2023-01-01,2023,1,-32.4,-51.4,BRA,set_longlines,18.8819,15.3697,3
2023-01-01,2023,1,-32.4,-50.9,BRA,trawlers,0.9663,0.0,1
2023-01-01,2023,1,-32.4,-51.0,BRA,set_longlines,19.8391,12.2208,8
2023-01-01,2023,1,-32.4,-50.0,BRA,pole_and_line,1.283,1.283,1
2023-01-01,2023,1,-32.4,-50.6,BRA,pole_and_line,4.4083,0.0,3
2023-01-01,2023,1,-32.4,-52.1,BRA,pole_and_line,0.7833,0.0,1
2023-01-01,2023,1,-32.4,-50.5,BRA,trawlers,1.6041,1.6041,1
2023-01-01,2023,1,-32.4,-51.6,BRA,set_longlines,33.82,10.4861,8
2023-01-01,2023,1,-32.4,-50.2,BRA,drifting_longlines,1.4233,0.3491,4
2023-01-01,2023,1,-32.4,-51.7,BRA,set_longlines,12.5697,5.5797,7
2023-01-01,2023,1,-32.4,-50.1,BRA,fishing,88.7936,79.5444,7
2023-01-01,2023,1,-32.4,-50.9,BRA,pole_and_line,0.7583,0.0,1
2023-01-01,2023,1,-32.4,-52.0,BRA,drifting_longlines,10.2605,0.0,6
2023-01-01,2023,1,-32.4,-51.5,BRA,pole_and_line,1.5913,0.0,2
2023-01-01,2023,1,-32.4,-50.9,BRA,set_longlines,10.5747,9.8133,2
2023-01-01,2023,1,-32.4,-51.8,BRA,trawlers,124.0502,122.7483,14
2023-01-01,2023,1,-32.4,-51.8,BRA,fishing,10.6991,10.163,1
2023-01-01,2023,1,-32.3,-51.7,BRA,trawlers,149.013,120.4719,10
2023-01-01,2023,1,-32.3,-51.2,BRA,set_longlines,39.243,36.9738,8
2023-01-01,2023,1,-32.3,-50.6,BRA,fishing,19.1275,7.1116,1
2023-01-01,2023,1,-32.3,-50.3,BRA,pole_and_line,2.2047,0.0,2
2023-01-01,2023,1,-32.3,-50.1,BRA,trollers,13.0291,0.0,1
2023-01-01,2023,1,-32.3,-51.9,BRA,set_longlines,16.1125,3.6577,7
2023-01-01,2023,1,-32.3,-51.8,BRA,pole_and_line,1.8686,0.0,3
2023-01-01,2023,1,-32.3,-52.1,BRA,pole_and_line,3.4319,0.0,4
2023-01-01,2023,1,-32.3,-51.7,BRA,fixed_gear,1.8452,0.0,1
2023-01-01,2023,1,-32.3,-52.1,BRA,fixed_gear,18.9638,0.4352,2
2023-01-01,2023,1,-32.3,-50.6,BRA,drifting_longlines,0.3438,0.0,1
