mmsi,year,flag_ais,flag_registry,flag_gfw,vessel_class_inferred,vessel_class_inferred_score,vessel_class_registry,vessel_class_gfw,self_reported_fishing_vessel,length_m_inferred,length_m_registry,length_m_gfw,engine_power_kw_inferred,engine_power_kw_registry,engine_power_kw_gfw,tonnage_gt_inferred,tonnage_gt_registry,tonnage_gt_gfw,registries_listed,active_hours,fishing_hours,vessel_class_mapped
412330665,2023,CHN,,CHN,trawlers,0.672,,trawlers,True,25.285,,25.285,300.712,,300.712,112.172,,112.172,,4077.4104000000016,3273.6770999999994,trawler
412330666,2023,CHN,,CHN,trawlers,0.962,,trawlers,True,26.165,,26.165,341.696,,341.696,105.648,,105.648,,3706.3321,2716.5743999999986,trawler
412330667,2023,CHN,,CHN,trawlers,0.846,,trawlers,True,29.713,,29.713,420.638,,420.638,176.948,,176.948,,4614.047599999998,3771.0334000000007,trawler
412330668,2023,CHN,,CHN,trawlers,0.904,,trawlers,True,27.682,,27.682,503.248,,503.248,171.608,,171.608,,4964.706099999997,3028.9426,trawler
412330671,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,16.88,,16.88,209.243,,209.243,36.948,,36.948,,1212.9803000000004,219.67290000000003,trawler
412330673,2023,CHN,,CHN,trawlers,0.907,,trawlers,True,14.861,,14.861,182.712,,182.712,37.235,,37.235,,1341.1065000000003,385.80770000000007,trawler
412330676,2023,CHN,,CHN,trawlers,0.85,,trawlers,True,29.759,,29.759,494.431,,494.431,317.43,,317.43,,3061.6693000000014,277.90500000000003,trawler
412330681,2023,CHN,,CHN,trawlers,0.596,,trawlers,True,19.262,,19.262,248.084,,248.084,52.27,,52.27,,1484.2820000000002,400.0653999999999,trawler
412330684,2023,CHN,,CHN,trawlers,0.885,,trawlers,True,17.262,,17.262,306.362,,306.362,97.96,,97.96,,967.3483999999999,253.52310000000003,trawler
412330686,2023,CHN,,CHN,trawlers,0.732,,trawlers,True,18.072,,18.072,240.495,,240.495,54.72,,54.72,,1765.7222999999992,457.63449999999995,trawler
412330688,2023,CHN,,CHN,trawlers,0.786,,trawlers,True,20.089,,20.089,323.999,,323.999,63.867,,63.867,,1442.1718,315.3494,trawler
412330689,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,18.375,,18.375,328.224,,328.224,86.082,,86.082,,865.3426,136.1631,trawler
412330691,2023,CHN,,CHN,trawlers,0.594,,trawlers,True,20.203,,20.203,272.077,,272.077,77.321,,77.321,,1397.8483000000003,190.35880000000003,trawler
412330692,2023,CHN,,CHN,trawlers,0.777,,trawlers,True,19.435,,19.435,215.021,,215.021,74.144,,74.144,,1971.955,535.2878000000001,trawler
412330693,2023,CHN,,CHN,trawlers,1.0,,trawlers,False,19.161,,19.161,333.654,,333.654,100.934,,100.934,,1446.4864000000005,355.7977000000001,trawler
412330695,2023,CHN,,CHN,trawlers,0.889,,trawlers,True,24.897,,24.897,386.829,,386.829,114.257,,114.257,,2720.7699000000007,695.8153,trawler
412330696,2023,CHN,,CHN,trawlers,0.765,,trawlers,True,19.046,,19.046,268.974,,268.974,69.801,,69.801,,1487.0818000000002,387.0712,trawler
412330701,2023,CHN,,CHN,trawlers,0.775,,trawlers,True,47.653,,47.653,542.874,,542.874,882.969,,882.969,,2734.1473,486.8602,trawler
412330705,2023,CHN,,CHN,trawlers,0.526,,trawlers,True,27.056,,27.056,360.438,,360.438,367.05,,367.05,,2833.6678,239.27200000000005,trawler
412330706,2023,CHN,,CHN,trawlers,0.884,,trawlers,True,18.117,,18.117,293.427,,293.427,45.12,,45.12,,1198.9577,344.9695,trawler
412330711,2023,CHN,,CHN,trawlers,0.785,,trawlers,True,22.134,,22.134,384.515,,384.515,121.035,,121.035,,1922.6369,310.9885000000001,trawler
412330712,2023,CHN,,CHN,trawlers,0.929,,trawlers,True,16.083,,16.083,265.652,,265.652,60.926,,60.926,,1169.3009999999997,190.9301,trawler
412330713,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,15.842,,15.842,149.439,,149.439,55.044,,55.044,,1541.215,403.0926,trawler
412330714,2023,CHN,,CHN,trawlers,0.794,,trawlers,True,18.849,,18.849,299.241,,299.241,90.869,,90.869,,2019.496299999999,358.1406,trawler
412330715,2023,CHN,,CHN,trawlers,0.979,,trawlers,True,18.722,,18.722,284.084,,284.084,59.293,,59.293,,1418.3511,325.5176,trawler
412330716,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,20.956,,20.956,251.719,,251.719,100.064,,100.064,,1380.6053000000004,338.67830000000004,trawler
412330717,2023,CHN,,CHN,trawlers,0.892,,trawlers,True,18.229,,18.229,248.454,,248.454,188.745,,188.745,,1216.5596,477.7381,trawler
412330718,2023,CHN,,CHN,fishing,1.0,,fishing,True,17.948,,17.948,261.796,,261.796,41.515,,41.515,,1196.7085000000002,184.0941,trawler
412330719,2023,CHN,,CHN,trawlers,0.644,,trawlers,True,18.898,,18.898,326.483,,326.483,114.89,,114.89,,2278.6747,250.3461,trawler
412330722,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,18.702,,18.702,258.345,,258.345,74.414,,74.414,,1287.6788999999997,370.0173,trawler
412330723,2023,CHN,,CHN,fishing,0.897,,fishing,True,17.246,,17.246,234.835,,234.835,46.467,,46.467,,2156.0322000000015,481.7778,trawler
412330724,2023,CHN,,CHN,trawlers,0.809,,trawlers,True,16.164,,16.164,285.703,,285.703,70.829,,70.829,,1777.1180000000008,276.41560000000004,trawler
412330726,2023,CHN,,CHN,trawlers,0.805,,trawlers,True,19.347,,19.347,296.395,,296.395,82.297,,82.297,,995.2573999999997,212.3859,trawler
412330727,2023,CHN,,CHN,trawlers,0.984,,trawlers,True,17.335,,17.335,186.428,,186.428,37.892,,37.892,,1418.9599,358.78669999999994,trawler
412330728,2023,CHN,,CHN,trawlers,0.716,,trawlers,True,20.29,,20.29,268.9,,268.9,59.99,,59.99,,2409.897700000001,580.4186000000001,trawler
412330731,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,19.555,,19.555,240.943,,240.943,68.813,,68.813,,1953.6546000000003,338.2331,trawler
412330734,2023,CHN,,CHN,trawlers,0.931,,trawlers,True,19.512,,19.512,287.536,,287.536,86.122,,86.122,,1402.803,275.0999,trawler
412330737,2023,CHN,,CHN,trawlers,0.966,,trawlers,True,16.933,,16.933,231.737,,231.737,58.928,,58.928,,1479.2162,227.3211000000001,trawler
412330739,2023,CHN,,CHN,trawlers,0.601,,trawlers,True,18.977,,18.977,270.523,,270.523,74.719,,74.719,,881.7046,190.31460000000004,trawler
412330742,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,21.018,,21.018,311.481,,311.481,113.632,,113.632,,1097.0666,257.89329999999995,trawler
412330743,2023,CHN,,CHN,trawlers,0.928,,trawlers,True,16.367,,16.367,278.701,,278.701,44.651,,44.651,,993.2292,240.9102000000001,trawler
412330744,2023,CHN,,CHN,trawlers,0.656,,trawlers,True,21.96,,21.96,266.315,,266.315,80.625,,80.625,,772.6849,346.5379000000001,trawler
412330745,2023,CHN,,CHN,trawlers,0.885,,trawlers,True,16.719,,16.719,192.301,,192.301,66.748,,66.748,,1648.3042000000005,466.90430000000015,trawler
412330746,2023,CHN,,CHN,trawlers,0.664,,trawlers,True,23.646,,23.646,436.083,,436.083,116.157,,116.157,,1428.9810000000002,947.2747,trawler
412330747,2023,CHN,,CHN,trawlers,0.985,,trawlers,True,16.825,,16.825,206.353,,206.353,42.517,,42.517,,902.7734,143.4608,trawler
412330748,2023,CHN,,CHN,trawlers,0.881,,trawlers,True,19.677,,19.677,514.071,,514.071,111.713,,111.713,,1279.8032999999998,326.1872,trawler
412330751,2023,CHN,,CHN,trawlers,0.776,,trawlers,True,17.887,,17.887,267.71,,267.71,60.491,,60.491,,1074.6299,359.312,trawler
412330752,2023,CHN,,CHN,trawlers,0.744,,trawlers,True,17.194,,17.194,206.023,,206.023,45.983,,45.983,,985.3304,386.1682,trawler
412330754,2023,CHN,,CHN,trawlers,0.865,,trawlers,True,18.037,,18.037,284.587,,284.587,55.477,,55.477,,1411.8929,298.82830000000007,trawler
412330758,2023,CHN,,CHN,trawlers,0.516,,trawlers,True,20.406,,20.406,222.792,,222.792,100.137,,100.137,,2341.0292999999992,401.3239,trawler
412330759,2023,CHN,,CHN,trawlers,0.625,,trawlers,True,20.347,,20.347,255.348,,255.348,84.986,,84.986,,1132.3739999999998,433.9647000000001,trawler
412330761,2023,CHN,,CHN,trawlers,0.7,,trawlers,True,18.138,,18.138,252.447,,252.447,102.426,,102.426,,1718.5000000000005,292.16689999999994,trawler
412330762,2023,CHN,,CHN,fixed_gear,0.694,,fixed_gear,True,19.24,,19.24,249.451,,249.451,61.043,,61.043,,1122.1099000000002,408.5408,longliner
412330766,2023,CHN,,CHN,trawlers,0.77,,trawlers,True,34.983,,34.983,612.713,,612.713,572.691,,572.691,,2873.5037000000007,431.02969999999993,trawler
412330767,2023,CHN,,CHN,fishing,1.0,,fishing,True,18.675,,18.675,263.076,,263.076,43.526,,43.526,,774.3315,124.6987,trawler
412330769,2023,CHN,,CHN,fishing,0.894,,fishing,True,29.339,,29.339,377.934,,377.934,342.03,,342.03,,2981.7094000000006,415.03789999999987,trawler
412330771,2023,CHN,,CHN,trawlers,0.578,,trawlers,True,34.316,,34.316,555.532,,555.532,589.516,,589.516,,3091.9463,329.02249999999987,trawler
412330772,2023,CHN,,CHN,trawlers,0.683,,trawlers,True,36.786,,36.786,599.708,,599.708,546.742,,546.742,,2835.3629999999994,216.458,trawler
412330774,2023,CHN,,CHN,trawlers,0.593,,trawlers,True,31.972,,31.972,389.186,,389.186,541.3,,541.3,,2985.8239999999987,474.9133000000001,trawler
412330775,2023,CHN,,CHN,trawlers,0.561,,trawlers,True,18.393,,18.393,257.487,,257.487,60.924,,60.924,,1134.7216000000003,475.5601,trawler
412330777,2023,CHN,,CHN,trawlers,0.813,,trawlers,True,18.868,,18.868,203.612,,203.612,66.477,,66.477,,773.0866,39.8393,trawler
412330779,2023,CHN,,CHN,trawlers,0.704,,trawlers,True,28.946,,28.946,372.719,,372.719,397.165,,397.165,,2911.0085000000017,332.5559,trawler
412330784,2023,CHN,,CHN,trawlers,0.677,,trawlers,True,17.779,,17.779,253.35,,253.35,45.79,,45.79,,765.5211,191.7859,trawler
412330785,2023,CHN,,CHN,trawlers,0.889,,trawlers,True,20.252,,20.252,276.43,,276.43,88.565,,88.565,,596.3565,29.6965,trawler
412330787,2023,CHN,,CHN,trawlers,0.507,,trawlers,True,15.737,,15.737,121.265,,121.265,27.282,,27.282,,697.8425,43.58970000000001,trawler
412330789,2023,CHN,,CHN,trawlers,0.905,,trawlers,True,16.474,,16.474,181.68,,181.68,38.429,,38.429,,865.5859999999998,320.3946,trawler
412330792,2023,CHN,,CHN,fishing,0.578,,fishing,True,35.161,,35.161,605.061,,605.061,398.96,,398.96,,6072.6632999999965,1965.8544000000004,trawler
412330793,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,18.77,,18.77,293.891,,293.891,60.281,,60.281,,423.6488999999999,40.5782,trawler
412330795,2023,CHN,,CHN,trawlers,0.961,,trawlers,True,21.285,,21.285,223.226,,223.226,63.621,,63.621,,1576.6192999999998,610.19,trawler
412330796,2023,CHN,,CHN,trawlers,0.841,,trawlers,True,21.249,,21.249,230.046,,230.046,72.357,,72.357,,1826.4336,619.3286000000002,trawler
412330797,2023,CHN,,CHN,trawlers,0.998,,trawlers,True,15.324,,15.324,188.387,,188.387,38.782,,38.782,,2677.6282,444.81110000000007,trawler
412330809,2023,CHN,,CHN,fishing,0.516,,fishing,True,32.667,,32.667,874.408,,874.408,184.423,,184.423,,5251.27,1368.4463999999994,trawler
412330812,2023,CHN,,CHN,fishing,0.617,,fishing,True,24.804,,24.804,415.038,,415.038,78.484,,78.484,,4422.0178,1196.5178999999991,trawler
412330813,2023,CHN,,CHN,trawlers,0.624,,trawlers,True,33.03,,33.03,410.683,,410.683,408.668,,408.668,,2847.4613000000013,435.0150999999999,trawler
412330814,2023,CHN,,CHN,trawlers,0.769,,trawlers,True,16.171,,16.171,184.679,,184.679,37.144,,37.144,,932.7985,281.1099,trawler
412330815,2023,CHN,,CHN,trawlers,0.751,,trawlers,True,19.89,,19.89,278.059,,278.059,85.816,,85.816,,658.2566000000002,162.9548,trawler
412330823,2023,CHN,,CHN,trawlers,0.809,,trawlers,True,19.322,,19.322,268.669,,268.669,56.958,,56.958,,1533.1768000000004,235.7692,trawler
412330824,2023,CHN,,CHN,fishing,0.688,,fishing,True,21.685,,21.685,240.537,,240.537,72.384,,72.384,,1837.1560000000004,915.2143999999997,trawler
412330826,2023,CHN,,CHN,trawlers,0.675,,trawlers,True,18.56,,18.56,197.671,,197.671,41.172,,41.172,,320.6105999999999,52.1277,trawler
412330829,2023,CHN,,CHN,trawlers,0.782,,trawlers,True,19.056,,19.056,249.606,,249.606,52.187,,52.187,,702.1485,118.7557,trawler
412330831,2023,CHN,,CHN,trawlers,0.964,,trawlers,True,16.42,,16.42,200.829,,200.829,52.087,,52.087,,964.1467999999996,328.1494,trawler
412330837,2023,CHN,,CHN,trawlers,0.842,,trawlers,True,19.08,,19.08,181.377,,181.377,60.771,,60.771,,1769.977899999999,242.8358,trawler
412330838,2023,CHN,,CHN,trawlers,0.799,,trawlers,True,20.997,,20.997,326.723,,326.723,71.765,,71.765,,426.5544,51.2552,trawler
412330839,2023,CHN,,CHN,trawlers,0.727,,trawlers,True,18.866,,18.866,292.772,,292.772,97.326,,97.326,,1473.8582,229.58190000000005,trawler
412330843,2023,CHN,,CHN,trawlers,0.644,,trawlers,True,22.369,,22.369,337.561,,337.561,139.595,,139.595,,3115.1027000000004,631.5847999999997,trawler
412330845,2023,CHN,,CHN,fishing,0.918,,fishing,True,27.504,,27.504,327.512,,327.512,316.431,,316.431,,2865.9307999999983,395.61390000000006,trawler
412330846,2023,CHN,,CHN,trawlers,0.818,,trawlers,True,16.818,,16.818,228.697,,228.697,51.988,,51.988,,1402.0388999999998,196.133,trawler
412330847,2023,CHN,,CHN,trawlers,0.541,,trawlers,True,20.172,,20.172,219.508,,219.508,47.402,,47.402,,855.5524000000001,691.2221999999999,trawler
412330848,2023,CHN,,CHN,trawlers,0.725,,trawlers,True,20.442,,20.442,264.028,,264.028,90.287,,90.287,,1845.1698,413.1755,trawler
412330852,2023,CHN,,CHN,trawlers,0.835,,trawlers,True,21.815,,21.815,282.194,,282.194,99.323,,99.323,,1377.1382000000003,320.17890000000006,trawler
412330857,2023,CHN,,CHN,trawlers,0.512,,trawlers,True,38.424,,38.424,532.279,,532.279,605.611,,605.611,,2947.3643999999995,213.98540000000003,trawler
412330858,2023,CHN,,CHN,trawlers,0.74,,trawlers,True,38.595,,38.595,1030.231,,1030.231,337.281,,337.281,,2517.1267,546.7927000000002,trawler
412330859,2023,CHN,,CHN,trawlers,0.81,,trawlers,True,49.137,,49.137,1155.601,,1155.601,499.353,,499.353,,2576.532400000001,594.1816,trawler
412330862,2023,CHN,,CHN,trawlers,0.977,,trawlers,True,41.007,,41.007,868.034,,868.034,445.677,,445.677,,3029.1555999999982,1984.4650000000008,trawler
412330863,2023,CHN,,CHN,trawlers,0.742,,trawlers,True,29.486,,29.486,495.687,,495.687,175.447,,175.447,,1460.7369,692.4197,trawler
412330866,2023,CHN,,CHN,trawlers,0.805,,trawlers,True,38.321,,38.321,830.331,,830.331,429.068,,429.068,,2226.6819,924.4713,trawler
412330867,2023,CHN,,CHN,trawlers,0.962,,trawlers,True,36.223,,36.223,664.643,,664.643,445.386,,445.386,,1452.2305,173.4229,trawler
412330874,2023,CHN,,CHN,trawlers,0.836,,trawlers,True,24.573,,24.573,371.738,,371.738,111.6,,111.6,,4542.5703,2874.0309000000007,trawler
412330882,2023,CHN,,CHN,trawlers,0.612,,trawlers,True,36.327,,36.327,825.837,,825.837,478.902,,478.902,,5082.405100000004,2000.0575999999996,trawler
412330883,2023,CHN,,CHN,trawlers,0.978,,trawlers,True,22.284,,22.284,286.987,,286.987,82.002,,82.002,,2286.9819999999986,568.2382000000001,trawler
412330884,2023,CHN,,CHN,trawlers,0.998,,trawlers,True,21.741,,21.741,298.786,,298.786,87.507,,87.507,,4074.1877000000018,2083.816400000001,trawler
412330886,2023,CHN,,CHN,trawlers,1.0,,trawlers,True,40.314,,40.314,802.129,,802.129,358.519,,358.519,,4653.002500000001,2657.2002000000007,trawler
412330887,2023,CHN,,CHN,trawlers,0.838,,trawlers,True,41.553,,41.553,659.432,,659.432,341.014,,341.014,,4322.780500000002,2265.0452,trawler
412330888,2023,CHN,,CHN,trawlers,0.79,,trawlers,True,36.57,,36.57,600.715,,600.715,298.983,,298.983,,3823.8458999999984,1344.2422000000006,trawler
412330889,2023,CHN,,CHN,trawlers,0.765,,trawlers,True,34.544,,34.544,582.239,,582.239,308.809,,308.809,,4644.863300000001,2379.2769,trawler
412330891,2023,CHN,,CHN,trawlers,0.953,,trawlers,True,35.588,,35.588,545.884,,545.884,309.476,,309.476,,4605.052599999999,2167.915,trawler
412330892,2023,CHN,,CHN,trawlers,0.932,,trawlers,True,34.869,,34.869,477.565,,477.565,296.193,,296.193,,2847.598799999999,1121.7414999999996,trawler
412330893,2023,CHN,,CHN,trawlers,0.732,,trawlers,True,36.027,,36.027,635.707,,635.707,295.58,,295.58,,3585.4377,2394.2926000000007,trawler
412330894,2023,CHN,,CHN,trawlers,0.855,,trawlers,True,32.369,,32.369,610.458,,610.458,232.297,,232.297,,5091.025699999999,2622.0569000000014,trawler
412330895,2023,CHN,,CHN,trawlers,0.766,,trawlers,True,24.149,,24.149,304.714,,304.714,126.559,,126.559,,937.8976999999999,534.2918000000001,trawler
412330903,2023,CHN,,CHN,trawlers,0.578,,trawlers,True,33.882,,33.882,650.541,,650.541,298.91,,298.91,,3361.1942000000013,2343.9405,trawler
412330905,2023,CHN,,CHN,trawlers,0.979,,trawlers,True,20.18,,20.18,244.227,,244.227,59.662,,59.662,,518.1877000000001,36.3503,trawler
412330906,2023,CHN,,CHN,trawlers,0.976,,trawlers,True,24.153,,24.153,345.262,,345.262,106.377,,106.377,,3628.1300000000015,1228.4119000000007,trawler
412330907,2023,CHN,,CHN,trawlers,0.967,,trawlers,True,23.58,,23.58,349.735,,349.735,114.02,,114.02,,3341.077800000001,2151.3645,trawler
412330908,2023,CHN,,CHN,trawlers,0.982,,trawlers,True,22.273,,22.273,261.972,,261.972,80.285,,80.285,,4382.553399999999,1910.4708999999991,trawler
412330909,2023,CHN,,CHN,trawlers,0.733,,trawlers,True,26.603,,26.603,383.586,,383.586,134.463,,134.463,,2180.548,1456.8471999999997,trawler
412330911,2023,CHN,,CHN,trawlers,0.98,,trawlers,True,28.923,,28.923,541.122,,541.122,237.722,,237.722,,3144.3661999999995,2141.9329999999995,trawler
412330912,2023,CHN,,CHN,trawlers,0.955,,trawlers,True,30.908,,30.908,610.499,,610.499,276.638,,276.638,,3133.3184,1963.2777,trawler
412330913,2023,CHN,,CHN,trawlers,0.906,,trawlers,True,34.277,,34.277,657.343,,657.343,364.186,,364.186,,5094.6725000000015,2054.424699999999,trawler
412330914,2023,CHN,,CHN,trawlers,0.692,,trawlers,True,29.885,,29.885,449.218,,449.218,175.358,,175.358,,2251.251300000001,1650.7300999999995,trawler
412330915,2023,CHN,,CHN,trawlers,0.689,,trawlers,True,29.414,,29.414,552.176,,552.176,267.694,,267.694,,4467.666200000001,2016.2256999999995,trawler
412330916,2023,CHN,,CHN,trawlers,0.597,,trawlers,True,27.655,,27.655,428.039,,428.039,169.933,,169.933,,3551.8181000000013,1662.1762999999994,trawler
412330917,2023,CHN,,CHN,trawlers,0.762,,trawlers,True,27.451,,27.451,370.613,,370.613,160.898,,160.898,,3451.1642000000006,2623.2719000000006,trawler
412330919,2023,CHN,,CHN,trawlers,0.91,,trawlers,True,32.922,,32.922,563.44,,563.44,283.485,,283.485,,5087.4431,2052.6384000000003,trawler
412330921,2023,CHN,,CHN,trawlers,0.856,,trawlers,True,24.103,,24.103,349.72,,349.72,87.406,,87.406,,3659.4416999999967,2142.168800000001,trawler
412330922,2023,CHN,,CHN,trawlers,0.938,,trawlers,True,24.662,,24.662,406.868,,406.868,155.848,,155.848,,2949.1366999999987,1759.3437999999994,trawler
412330923,2023,CHN,,CHN,trawlers,0.967,,trawlers,True,23.354,,23.354,285.694,,285.694,105.332,,105.332,,3378.9646,1898.2261,trawler
412330925,2023,CHN,,CHN,trawlers,0.868,,trawlers,True,28.136,,28.136,451.314,,451.314,173.824,,173.824,,4896.079999999997,1802.3421,trawler
412330927,2023,CHN,,CHN,trawlers,0.997,,trawlers,True,30.687,,30.687,532.298,,532.298,207.102,,207.102,,2680.7301999999995,2334.108,trawler
412330928,2023,CHN,,CHN,trawlers,0.899,,trawlers,True,32.967,,32.967,699.082,,699.082,296.718,,296.718,,5151.4485,1724.4007000000006,trawler
412330929,2023,CHN,,CHN,trawlers,0.981,,trawlers,True,22.625,,22.625,264.372,,264.372,106.176,,106.176,,3032.191999999998,1845.0353,trawler
412330931,2023,CHN,CHN,CHN,squid_jigger,0.606,squid_jigger,squid_jigger,False,75.288,69.9,69.9,2391.7,2100.0,2100.0,1398.137,1366.0,1366.0,CHINAFISHING|CORR|FAO|IMO|IMO3|NPFC|SPRFMO|SPRFMO2,3540.8621,517.3383000000001,longliner
412330932,2023,CHN,,CHN,trawlers,0.772,,trawlers,True,36.172,,36.172,718.289,,718.289,383.894,,383.894,,2301.0905999999995,1288.0624999999998,trawler
412330933,2023,CHN,,CHN,trawlers,0.743,,trawlers,True,27.869,,27.869,411.207,,411.207,137.606,,137.606,,859.643,634.4497000000001,trawler
412330935,2023,CHN,,CHN,trawlers,0.715,,trawlers,True,31.688,,31.688,762.212,,762.212,322.502,,322.502,,1481.8579999999995,752.7763000000003,trawler
412330938,2023,CHN,CHN,CHN,trawlers,0.836,squid_jigger,fishing,True,29.02,65.8,65.8,460.403,1750.0,1750.0,207.342,1300.0,1300.0,NPFC|SPRFMO,1019.9049,739.2050999999999,trawler
412330939,2023,CHN,,CHN,trawlers,0.998,,trawlers,True,22.053,,22.053,333.731,,333.731,104.253,,104.253,,778.1945,630.3039,trawler
412330942,2023,CHN,,CHN,trawlers,0.675,,trawlers,True,24.06,,24.06,410.27,,410.27,111.566,,111.566,,763.5399,569.6491,trawler
412330945,2023,CHN,,CHN,trawlers,0.682,,trawlers,True,23.074,,23.074,320.496,,320.496,105.545,,105.545,,162.74719999999996,72.1154,trawler
412330946,2023,CHN,,CHN,fishing,0.927,,fishing,True,17.875,,17.875,215.488,,215.488,36.497,,36.497,,1577.4906999999998,1048.2960000000005,trawler
412330959,2023,CHN,CHN,CHN,squid_jigger,0.549,squid_jigger,squid_jigger,True,57.716,62.6,62.6,1218.605,1470.0,1470.0,999.09,1105.0,1105.0,IMO|IMO3|NPFC|SPRFMO,7007.336799999999,1436.2286,longliner
412330961,2023,CHN,CHN,CHN,squid_jigger,0.737,squid_jigger,squid_jigger,True,67.031,59.7,59.7,1517.324,1400.0,1400.0,1182.775,942.0,942.0,IMO|SPRFMO,4904.190599999998,402.51200000000006,longliner
412330962,2023,CHN,,CHN,trawlers,0.825,,trawlers,True,20.759,,20.759,248.701,,248.701,58.061,,58.061,,2393.6419,627.1232000000001,trawler
412330967,2023,CHN,,CHN,trawlers,0.659,,trawlers,True,22.764,,22.764,311.405,,311.405,97.388,,97.388,,1562.8491,880.3768,trawler
412330971,2023,CHN,,CHN,trawlers,0.948,,trawlers,True,21.053,,21.053,243.831,,243.831,81.833,,81.833,,352.03619999999995,135.6084,trawler
412330973,2023,CHN,,CHN,trawlers,0.648,,trawlers,True,24.948,,24.948,395.409,,395.409,110.329,,110.329,,954.7241999999997,550.2982,trawler
412330975,2023,CHN,,CHN,trawlers,0.772,,trawlers,True,17.334,,17.334,181.83,,181.83,42.864,,42.864,,501.2203,179.6177,trawler
412330976,2023,CHN,,CHN,trawlers,0.922,,trawlers,True,18.163,,18.163,236.75,,236.75,57.171,,57.171,,1188.3814000000002,370.4474000000001,trawler
412330977,2023,CHN,,CHN,trawlers,0.795,,trawlers,True,34.177,,34.177,868.514,,868.514,228.909,,228.909,,7186.807800000001,1714.9596999999997,trawler
412330978,2023,CHN,,CHN,trawlers,0.974,,trawlers,True,28.024,,28.024,445.459,,445.459,136.303,,136.303,,1568.5341,1261.9976,trawler
412330979,2023,CHN,,CHN,trawlers,0.865,,trawlers,True,27.778,,27.778,491.656,,491.656,169.583,,169.583,,1885.2705,1437.5199000000007,trawler
412330981,2023,CHN,,CHN,trawlers,0.9,,trawlers,True,22.547,,22.547,372.012,,372.012,96.801,,96.801,,563.5088000000001,507.2592000000001,trawler
412330982,2023,CHN,,CHN,fishing,0.604,,fishing,True,25.841,,25.841,365.632,,365.632,112.182,,112.182,,6683.8208,1591.517300000001,trawler
412330983,2023,CHN,,CHN,trawlers,0.999,,trawlers,True,24.247,,24.247,331.685,,331.685,78.767,,78.767,,1861.6082,1394.5684,trawler
412330985,2023,CHN,,CHN,trawlers,0.799,,trawlers,False,35.359,,35.359,707.775,,707.775,319.599,,319.599,,3805.5996000000014,2544.5423000000005,trawler
412330986,2023,CHN,,CHN,trawlers,0.743,,trawlers,True,26.795,,26.795,539.42,,539.42,191.241,,191.241,,674.3118000000001,311.1304,trawler
412330987,2023,CHN,,CHN,trawlers,0.768,,trawlers,True,26.8,,26.8,514.145,,514.145,194.448,,194.448,,1509.9590999999998,888.7167,trawler
412330991,2023,CHN,,CHN,trawlers,0.831,,trawlers,True,23.485,,23.485,565.796,,565.796,153.226,,153.226,,3005.8177000000005,275.00640000000004,trawler
412330996,2023,CHN,,CHN,trawlers,0.773,,trawlers,True,25.32,,25.32,629.762,,629.762,169.834,,169.834,,2882.167200000001,705.3965999999999,trawler
412330999,2023,CHN,CHN,CHN,fishing,0.539,fishing,fishing,False,44.76,,44.76,724.054,,724.054,655.815,685.0,685.0,IMO|IMO3,2099.728699999999,485.2967999999999,trawler
412331005,2023,CHN,,CHN,set_gillnets,0.579,,set_gillnets,False,22.809,,22.809,322.441,,322.441,111.011,,111.011,,656.5555999999999,548.8473,longliner
412331011,2023,CHN,CHN,CHN,drifting_longlines,1.0,set_longlines|drifting_longlines,drifting_longlines,True,34.761,40.9,40.9,560.581,837.6,837.6,253.779,307.0,307.0,CHINAFISHING|FFA|IATTC|IMO|IMO3|OWNER|WCPFC|WCPFC2,7831.317999999994,3933.4100000000008,longliner
412331013,2023,CHN,CHN,CHN,drifting_longlines,0.991,drifting_longlines|set_longlines,drifting_longlines,True,36.43,41.1,41.1,588.51,837.6,837.6,277.121,307.0,307.0,CHINAFISHING|CORR2|FFA|IATTC|IMO|IMO3|REV|WCPFC|WCPFC2,8406.132799999998,4793.747099999998,longliner
412331014,2023,CHN,CHN,CHN,drifting_longlines,0.953,set_longlines|drifting_longlines,drifting_longlines,True,51.091,53.5,53.5,868.387,745.4,745.4,515.48,684.0,684.0,FAO|FFA|IATTC|IMO|IMO3|IOTC|ISSF2|OPRT|OWNER|WCPFC|WCPFC2,8168.2899,4670.8712000000005,longliner
412331016,2023,CHN,CHN,CHN,fishing,0.602,fishing,fishing,True,77.415,,77.415,2076.027,,2076.027,2397.394,819.0,819.0,CHINAFISHING|IMO|IMO3|OWNER,7219.791600000001,4055.185900000002,trawler
412331017,2023,CHN,CHN,CHN,fishing,0.705,fishing,fishing,True,72.376,,72.376,2332.006,,2332.006,2445.23,819.0,819.0,IMO|IMO3|REV,2035.9471999999996,234.1943,trawler
